review_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes
R100206,P1102,Max Phone Mount,Automotive,5,Exceeded expectations,Works perfectly and exceeded my expectations. exactly as described and works great. highly recommend this to everyone.,2024-03-29,Yes,2
R100207,P1043,Max Resistance Bands,Sports & Outdoors,5,Great purchase!,Very happy with this purchase.,2025-12-22,Yes,1
R100208,P1198,Classic Watch,Jewelry,4,Highly recommend,Fast shipping and well packaged. super comfortable and stylish.,2024-04-28,Yes,1
R100209,P1065,Essential Jeans,Clothing,5,Excellent product,Great value for the price.,2023-11-10,Yes,4
R100210,P1167,Classic Projector Screen,Movies & TV,5,Very satisfied,Great value for the price.,2025-08-08,Yes,4
R100211,P1194,Ultra Bracelet,Jewelry,2,Broke quickly,Arrived damaged and defective. terrible experience overall. not as described in the listing.,2024-10-23,No,2
R100212,P1160,Essential Blu-ray Set,Movies & TV,1,Very disappointed,Very disappointed with this purchase. arrived damaged and defective.,2025-08-18,Yes,2
R100213,P1077,Deluxe Boots,Shoes,4,Exceeded expectations,Durable and works as expected. absolutely love this product.,2025-11-05,Yes,6
R100214,P1118,Classic Pet Grooming Kit,Pet Supplies,4,Exceeded expectations,Absolutely love this product. impressive performance overall.,2024-08-10,Yes,0
R100215,P1023,Compact Air Fryer,Home & Kitchen,3,It's okay,"Acceptable but could be improved. does what it says, nothing more.",2025-07-10,No,4
R100216,P1146,Elite Lawn Chair,Garden & Outdoor,5,Very satisfied,Excellent build quality. fast shipping and well packaged. durable and works as expected.,2025-10-23,Yes,0
R100217,P1015,Ultra Self-Help Guide,Books,2,Poor quality,Poor quality and not worth the money. flimsy material and poor stitching.,2023-06-22,Yes,3
R100218,P1044,Max Water Bottle,Sports & Outdoors,2,Not worth it,Does not work as advertised.,2025-06-18,Yes,5
R100219,P1156,Essential Guitar Strings,Musical Instruments,5,Exceeded expectations,Fast shipping and well packaged.,2024-08-02,Yes,0
R100220,P1198,Classic Watch,Jewelry,2,Very disappointed,Terrible experience overall. not as described in the listing.,2024-11-16,Yes,12
R100221,P1024,Smart Cutlery Set,Home & Kitchen,4,Exceeded expectations,Best purchase i've made this year. exactly as described and works great. highly recommend this to everyone.,2023-11-04,Yes,1
R100222,P1149,Essential Solar Lights,Garden & Outdoor,5,Very satisfied,Great value for the price. fast shipping and well packaged. highly recommend this to everyone.,2023-09-22,Yes,8
R100223,P1021,Prime Blender,Home & Kitchen,5,Exceeded expectations,,2023-09-19,Yes,4
R100224,P1189,Deluxe Tape Measure,Tools & Home Improvement,4,Very satisfied,Impressive performance overall. very happy with this purchase. works perfectly and exceeded my expectations.,2025-11-07,Yes,0
R100225,P1092,Plus First Aid Kit,Health & Household,5,Exceeded expectations,Great value for the price. excellent build quality.,2025-09-22,Yes,2
R100226,P1035,Essential Lip Balm Set,Beauty & Personal Care,4,Exceeded expectations,Works perfectly and exceeded my expectations.,2023-07-27,Yes,7
R100227,P1138,Compact Baby Bottles,Baby Products,2,Poor quality,"Worse than expected, very frustrating. customer service was unhelpful. broke after a few days of use.",2023-09-26,Yes,2
R100228,P1039,Ultra Body Wash,Beauty & Personal Care,1,Broke quickly,Very disappointed with this purchase.,2023-12-06,Yes,1
R100229,P1011,Elite Novel,Books,1,Would not recommend,Cheaply made and feels fragile. terrible experience overall.,2025-06-28,Yes,0
R100230,P1192,Elite Earrings Set,Jewelry,2,Broke quickly,Flimsy material and poor stitching. arrived damaged and defective. does not work as advertised.,2024-05-04,Yes,3
R100231,P1120,Smart Desk Organizer,Office Products,5,Excellent product,Fast shipping and well packaged.,2025-06-21,Yes,2
R100232,P1072,Compact Sandals,Shoes,5,Very satisfied,Very happy with this purchase. impressive performance overall.,2023-11-28,Yes,1
R100233,P1154,Compact Drum Sticks,Musical Instruments,4,Exceeded expectations,Easy to use and set up.,2023-04-17,Yes,6
R100234,P1095,Prime Air Purifier,Health & Household,3,It's okay,"Does what it says, nothing more.",2024-08-06,Yes,9
R100235,P1041,Plus Yoga Mat,Sports & Outdoors,1,Would not recommend,Arrived damaged and defective. customer service was unhelpful.,2025-06-14,Yes,10
R100236,P1056,Compact Board Game,Toys & Games,1,Very disappointed,"Worse than expected, very frustrating. cheaply made and feels fragile.",2025-04-29,Yes,6
R100237,P1128,Plus Sticky Notes,Office Products,4,Great purchase!,Excellent build quality. exactly as described and works great.,2025-02-06,Yes,14
R100238,P1081,Compact Coffee Beans,Grocery & Gourmet Food,2,Poor quality,Regret buying this product.,2023-10-27,Yes,2
R100239,P1073,Max Sandals,Shoes,5,Highly recommend,Super comfortable and stylish. easy to use and set up.,2025-08-18,Yes,2
R100240,P1001,Ultra Wireless Earbuds,Electronics,5,Exceeded expectations,Absolutely love this product.,2024-03-17,Yes,3
R100241,P1140,Compact Garden Hose,Garden & Outdoor,4,Great purchase!,Durable and works as expected. very happy with this purchase. exactly as described and works great.,2024-08-13,Yes,2
R100242,P1031,Pro Face Serum,Beauty & Personal Care,5,Very satisfied,Excellent build quality.,2025-07-25,Yes,6
R100243,P1127,Elite Stapler,Office Products,1,Broke quickly,Customer service was unhelpful. broke after a few days of use. terrible experience overall.,2024-05-10,Yes,0
R100244,P1074,Classic Sneakers,Shoes,5,Exceeded expectations,Absolutely love this product. durable and works as expected.,2024-05-07,Yes,6
R100245,P1047,Pro Camping Tent,Sports & Outdoors,4,Exceeded expectations,Best purchase i've made this year. works perfectly and exceeded my expectations. very happy with this purchase.,2023-05-19,No,2
R100246,P1139,Classic Baby Bottles,Baby Products,4,Great purchase!,Customer service was excellent. very happy with this purchase. easy to use and set up.,2025-03-10,No,0
R100247,P1011,Elite Novel,Books,4,Great purchase!,Exactly as described and works great. fast shipping and well packaged. highly recommend this to everyone.,2025-01-01,Yes,1
R100248,P1088,Smart Olive Oil,Grocery & Gourmet Food,5,Great purchase!,Super comfortable and stylish.,2024-11-11,Yes,0
R100249,P1090,Classic Vitamin Supplements,Health & Household,5,Highly recommend,Fast shipping and well packaged. easy to use and set up. best purchase i've made this year.,2025-08-09,No,12
R100250,P1122,Prime Wireless Mouse,Office Products,5,Great purchase!,Great value for the price. customer service was excellent. impressive performance overall.,2025-07-26,Yes,2
R100251,P1051,Ultra Building Blocks,Toys & Games,4,Highly recommend,Customer service was excellent.,2023-03-27,Yes,5
R100252,P1079,Essential Slippers,Shoes,5,Very satisfied,Exactly as described and works great. easy to use and set up. very happy with this purchase.,2024-06-02,Yes,0
R100253,P1165,Essential HDMI Cable,Movies & TV,5,Exceeded expectations,Highly recommend this to everyone.,2023-04-08,No,5
R100254,P1084,Elite Green Tea,Grocery & Gourmet Food,5,Exceeded expectations,Works perfectly and exceeded my expectations. customer service was excellent.,2025-06-13,No,3
R100255,P1190,Pro Silver Necklace,Jewelry,5,Exceeded expectations,Impressive performance overall. exactly as described and works great.,2024-01-18,Yes,1
R100256,P1127,Elite Stapler,Office Products,5,Excellent product,Impressive performance overall. customer service was excellent.,2024-06-30,Yes,6
R100257,P1186,Ultra Paint Roller,Tools & Home Improvement,1,Broke quickly,"Poor quality and not worth the money. waste of money, would not recommend.",2024-01-05,Yes,0
R100258,P1082,Compact Protein Bars,Grocery & Gourmet Food,4,Exceeded expectations,Works perfectly and exceeded my expectations.,2024-08-28,Yes,4
R100259,P1154,Compact Drum Sticks,Musical Instruments,5,Very satisfied,Exactly as described and works great. great value for the price. super comfortable and stylish.,2024-12-20,Yes,0
R100260,P1186,Ultra Paint Roller,Tools & Home Improvement,5,Exceeded expectations,Durable and works as expected. exactly as described and works great.,2023-04-28,Yes,1
R100261,P1163,Lite Streaming Device,Movies & TV,5,Highly recommend,Fast shipping and well packaged. very happy with this purchase.,2023-03-05,Yes,5
R100262,P1155,Prime Drum Sticks,Musical Instruments,5,Highly recommend,Customer service was excellent. amazing quality for the price. absolutely love this product.,2023-05-18,Yes,1
R100263,P1165,Essential HDMI Cable,Movies & TV,4,Excellent product,Fast shipping and well packaged. exactly as described and works great.,2023-03-08,Yes,0
R100264,P1173,Prime Gaming Headset,Video Games,1,Not worth it,"Cheaply made and feels fragile. worse than expected, very frustrating.",2023-06-07,Yes,6
R100265,P1135,Pro Baby Carrier,Baby Products,5,Exceeded expectations,Exactly as described and works great. fast shipping and well packaged.,2024-05-26,No,24
R100266,P1006,Classic Power Bank,Electronics,5,Very satisfied,Great value for the price. amazing quality for the price. very happy with this purchase.,2023-08-30,Yes,2
R100267,P1066,Ultra Hoodie,Clothing,5,Exceeded expectations,Amazing quality for the price. excellent build quality. durable and works as expected.,2025-10-02,Yes,8
R100268,P1034,Max Lip Balm Set,Beauty & Personal Care,5,Highly recommend,Amazing quality for the price.,2025-06-30,No,0
R100269,P1174,Elite Game Console Stand,Video Games,4,Great purchase!,Best purchase i've made this year. fast shipping and well packaged.,2024-08-17,No,0
R100270,P1040,Ultra Yoga Mat,Sports & Outdoors,5,Highly recommend,Super comfortable and stylish. impressive performance overall. best purchase i've made this year.,2025-01-10,Yes,2
R100271,P1031,Pro Face Serum,Beauty & Personal Care,3,Average product,Works fine but nothing extraordinary.,2025-10-08,Yes,3
R100272,P1141,Plus Garden Hose,Garden & Outdoor,5,Excellent product,Fast shipping and well packaged. amazing quality for the price. customer service was excellent.,2023-09-23,Yes,1
R100273,P1022,Deluxe Air Fryer,Home & Kitchen,2,Not worth it,Stopped working within a week.,2025-09-07,Yes,3
R100274,P1196,Ultra Ring,Jewelry,4,Great purchase!,Easy to use and set up. durable and works as expected.,2023-09-14,No,4
R100275,P1164,Pro HDMI Cable,Movies & TV,4,Very satisfied,Amazing quality for the price.,2025-11-25,Yes,5
R100276,P1199,Smart Watch,Jewelry,5,Highly recommend,Best purchase i've made this year. durable and works as expected. great value for the price.,2025-06-05,Yes,2
R100277,P1014,Pro Self-Help Guide,Books,5,Highly recommend,Very happy with this purchase.,2024-09-14,Yes,1
R100278,P1082,Compact Protein Bars,Grocery & Gourmet Food,3,Decent for the price,Some pros and some cons.,2024-08-04,Yes,0
R100279,P1064,Deluxe Jeans,Clothing,5,Excellent product,Best purchase i've made this year.,2024-07-16,Yes,2
R100280,P1077,Deluxe Boots,Shoes,5,Highly recommend,Very happy with this purchase. works perfectly and exceeded my expectations. impressive performance overall.,2023-11-12,Yes,0
R100281,P1159,Ultra Microphone,Musical Instruments,3,It's okay,"Reasonable for occasional use. it's okay, does the job but nothing special.",2023-06-16,Yes,0
R100282,P1164,Pro HDMI Cable,Movies & TV,4,Excellent product,Highly recommend this to everyone. best purchase i've made this year. excellent build quality.,2025-05-03,Yes,2
R100283,P1007,Ultra Power Bank,Electronics,4,Excellent product,Impressive performance overall. best purchase i've made this year.,2024-08-16,Yes,1
R100284,P1077,Deluxe Boots,Shoes,5,Very satisfied,Excellent build quality. customer service was excellent.,2024-09-01,Yes,1
R100285,P1176,Classic Gaming Mouse Pad,Video Games,4,Very satisfied,Great value for the price.,2025-05-01,Yes,4
R100286,P1052,Plus Puzzle Set,Toys & Games,4,Exceeded expectations,Durable and works as expected. great value for the price.,2024-10-15,Yes,2
R100287,P1088,Smart Olive Oil,Grocery & Gourmet Food,5,Exceeded expectations,Great value for the price. customer service was excellent.,2025-11-20,Yes,8
R100288,P1081,Compact Coffee Beans,Grocery & Gourmet Food,3,It's okay,Acceptable but could be improved.,2024-07-01,Yes,7
R100289,P1036,Classic Electric Razor,Beauty & Personal Care,4,Exceeded expectations,Absolutely love this product.,2025-02-25,No,0
R100290,P1107,Elite Jump Starter,Automotive,4,Highly recommend,Easy to use and set up.,2024-11-01,No,11
R100291,P1184,Lite LED Light Bulbs,Tools & Home Improvement,4,Highly recommend,Excellent build quality. customer service was excellent.,2025-10-17,No,1
R100292,P1119,Deluxe Pet Grooming Kit,Pet Supplies,5,Very satisfied,Impressive performance overall. highly recommend this to everyone.,2023-02-17,Yes,0
R100293,P1100,Deluxe Car Vacuum,Automotive,2,Broke quickly,Arrived damaged and defective. does not work as advertised. regret buying this product.,2024-12-23,Yes,0
R100294,P1072,Compact Sandals,Shoes,2,Not worth it,Not as described in the listing. regret buying this product.,2024-08-08,Yes,0
R100295,P1027,Deluxe Coffee Maker,Home & Kitchen,3,Does the job,Works fine but nothing extraordinary. meets basic expectations.,2025-04-05,Yes,3
R100296,P1102,Max Phone Mount,Automotive,3,Decent for the price,Reasonable for occasional use.,2024-02-03,Yes,1
R100297,P1073,Max Sandals,Shoes,5,Excellent product,Exactly as described and works great.,2025-07-11,Yes,1
R100298,P1071,Lite Running Shoes,Shoes,5,Highly recommend,Best purchase i've made this year. durable and works as expected. works perfectly and exceeded my expectations.,2023-07-18,Yes,0
R100299,P1086,Classic Snack Pack,Grocery & Gourmet Food,3,Decent for the price,Works fine but nothing extraordinary. decent product overall.,2025-11-08,Yes,0
R100300,P1010,Ultra Novel,Books,3,Average product,"It's okay, does the job but nothing special.",2024-11-13,Yes,0
R100301,P1132,Prime Diaper Bag,Baby Products,3,Average product,,2024-11-02,No,0
R100302,P1081,Compact Coffee Beans,Grocery & Gourmet Food,2,Broke quickly,"Waste of money, would not recommend.",2024-09-04,Yes,1
R100303,P1129,Max Sticky Notes,Office Products,3,Mixed feelings,Reasonable for occasional use. meets basic expectations.,2023-02-04,Yes,1
R100304,P1172,Compact Gaming Headset,Video Games,4,Excellent product,Exactly as described and works great.,2024-09-22,Yes,3
R100305,P1185,Pro LED Light Bulbs,Tools & Home Improvement,1,Not worth it,Terrible experience overall. broke after a few days of use. not as described in the listing.,2024-06-27,No,4
R100306,P1198,Classic Watch,Jewelry,5,Great purchase!,Durable and works as expected. excellent build quality. super comfortable and stylish.,2025-09-10,Yes,0
R100307,P1161,Plus Blu-ray Set,Movies & TV,5,Highly recommend,Durable and works as expected. customer service was excellent. exactly as described and works great.,2024-05-11,Yes,7
